fpr,tpr
0.157487922705314,0.6417112299465241
0.157487922705314,0.6443850267379679
0.15845410628019324,0.6443850267379679
0.15845410628019324,0.6470588235294118
0.1603864734299517,0.6470588235294118
0.1603864734299517,0.6497326203208557
0.16135265700483092,0.6497326203208557
0.16135265700483092,0.6524064171122995
0.16328502415458937,0.6524064171122995
0.16328502415458937,0.6550802139037433
0.16521739130434782,0.6550802139037433
0.16521739130434782,0.660427807486631
0.17101449275362318,0.660427807486631
0.17101449275362318,0.6631016042780749
0.1758454106280193,0.6631016042780749
0.1758454106280193,0.6657754010695187
0.18067632850241547,0.6657754010695187
0.18067632850241547,0.6711229946524064
0.18164251207729468,0.6711229946524064
0.18164251207729468,0.6764705882352942
0.1826086956521739,0.6764705882352942
0.1826086956521739,0.6844919786096256
0.1855072463768116,0.6844919786096256
0.1855072463768116,0.6871657754010695
0.18743961352657004,0.6871657754010695
0.18743961352657004,0.6951871657754011
0.19227053140096617,0.6951871657754011
0.19227053140096617,0.7005347593582888
0.1932367149758454,0.7005347593582888
0.1932367149758454,0.7032085561497327
0.19420289855072465,0.7032085561497327
0.19420289855072465,0.7085561497326203
0.19903381642512077,0.7085561497326203
0.19903381642512077,0.7112299465240641
0.2,0.7112299465240641
0.2,0.713903743315508
0.2028985507246377,0.713903743315508
0.20483091787439614,0.7192513368983957
0.20772946859903382,0.7192513368983957
0.20772946859903382,0.7219251336898396
0.20869565217391303,0.7219251336898396
0.20869565217391303,0.7272727272727273
0.21256038647342995,0.7272727272727273
0.2144927536231884,0.7272727272727273
0.2144927536231884,0.7299465240641712
0.21545893719806763,0.7299465240641712
0.21835748792270532,0.7352941176470589
0.21932367149758455,0.7352941176470589
0.21932367149758455,0.7379679144385026
0.22801932367149758,0.7379679144385026
0.22801932367149758,0.7433155080213903
0.23091787439613526,0.7433155080213903
0.23091787439613526,0.7459893048128342
0.24154589371980675,0.7459893048128342
0.24154589371980675,0.7486631016042781
0.24734299516908212,0.7486631016042781
0.24734299516908212,0.7540106951871658
0.24830917874396136,0.7540106951871658
0.24830917874396136,0.7593582887700535
0.2492753623188406,0.7593582887700535
0.2492753623188406,0.7620320855614974
0.25024154589371983,0.7620320855614974
0.25024154589371983,0.7647058823529411
0.2541062801932367,0.7647058823529411
0.2541062801932367,0.7727272727272727
0.2608695652173913,0.7727272727272727
0.2608695652173913,0.7754010695187166
0.2618357487922705,0.7754010695187166
0.2618357487922705,0.7780748663101604
0.26280193236714977,0.7780748663101604
0.26280193236714977,0.7807486631016043
0.2647342995169082,0.7807486631016043
0.2647342995169082,0.7834224598930482
0.26666666666666666,0.7834224598930482
0.26666666666666666,0.786096256684492
0.26956521739130435,0.786096256684492
0.26956521739130435,0.7967914438502673
0.27053140096618356,0.7967914438502673
0.27053140096618356,0.7994652406417112
0.2763285024154589,0.7994652406417112
0.2763285024154589,0.8048128342245989
0.2811594202898551,0.8048128342245989
0.2811594202898551,0.8074866310160428
0.28405797101449276,0.8074866310160428
0.28405797101449276,0.8101604278074866
0.28599033816425123,0.8101604278074866
